agent UR ENE MaxMin Punish Nemesis
UR	55.13637352565856	55.424899288198446	54.21322232643488	41.62862344210907	0.0
EpsNE	67.68618726916718	71.12316422096725	71.60021863606484	45.08527867721583	0.0
MaxMin	69.29238208587178	66.41184282143232	63.552493206883504	51.788556013984895	0.0
Punish	58.797366968364635	52.38614275433633	58.59596692132025	40.901396563263965	0.0
Rob:0.0	71.33247293389502	69.85681760243693	68.16830831129248	47.959996228827116	0.0
Rob:0.1	64.1226405871106	69.04987963467178	66.19053002012294	48.7379578751989	0.0
Rob:0.2	62.16577334722098	65.49196431962368	62.63261470507483	49.91733351820387	0.0
Adv:0.0	71.33247293389502	69.85681760243693	68.16830831129248	47.959996228827116	0.0
Adv:0.1	68.66441072352173	72.89106187256024	69.19869014572798	46.85317632880884	0.0
Adv:0.2	66.95884506271634	75.12329570445578	71.43092397762354	49.08541016070439	0.0
Alph:0.1:0.5	61.793544833102416	62.79071342313574	57.05868925886291	49.32430535621232	0.0
